,Unnamed: 0.1,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
115,86.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7975540218204401,0.964891975308642,0.7992073976221928,0.9642857142857144,0.7725947521865889,0.9486404833836858,0.7817109144542773,0.9691358024691358,0.7771260997067447,0.9587786259541984
116,87.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7975540218204401,0.9953703703703703,0.7992073976221928,0.9947089947089948,0.7725947521865889,0.9878048780487804,0.7817109144542773,1.0,0.7771260997067447,0.9938650306748468
118,89.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.7973564240448264,0.9182098765432098,0.8005284015852048,0.9206349206349206,0.7831325301204819,0.9125,0.7669616519174042,0.9012345679012346,0.7749627421758568,0.906832298136646
119,88.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7973564240448264,0.9911265432098766,0.8005284015852048,0.9907407407407408,0.7831325301204819,0.9847094801223242,0.7669616519174042,0.9938271604938272,0.7749627421758568,0.989247311827957
120,92.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7972752678155566,0.972993827160494,0.7992073976221928,0.9722222222222222,0.7741935483870968,0.9577039274924471,0.7787610619469026,0.9783950617283952,0.776470588235294,0.96793893129771
121,91.0,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0}",0.7972752678155566,0.9972993827160492,0.7992073976221928,0.9973544973544972,0.7741935483870968,0.9969135802469136,0.7787610619469026,0.9969135802469136,0.776470588235294,0.9969135802469136
122,90.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7972752678155566,0.9691358024691358,0.7992073976221928,0.9682539682539684,0.7741935483870968,0.9518072289156626,0.7787610619469026,0.9753086419753086,0.776470588235294,0.9634146341463414
124,93.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7969965138106732,0.9888117283950616,0.7992073976221928,0.988095238095238,0.775811209439528,0.9787234042553192,0.775811209439528,0.9938271604938272,0.775811209439528,0.9862174578866768
125,94.0,SVC,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.1}",0.7969153575814032,0.9467592592592592,0.797886393659181,0.9470899470899472,0.7672413793103449,0.9329268292682928,0.7876106194690266,0.9444444444444444,0.777292576419214,0.9386503067484664
128,95.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7967989160350595,0.9976851851851852,0.8005284015852048,0.9973544973544972,0.7865853658536586,0.9938650306748468,0.7610619469026548,1.0,0.7736131934032984,0.9969230769230768
129,96.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7967177598057896,0.995756172839506,0.7992073976221928,0.996031746031746,0.7774480712166172,0.9969040247678018,0.7728613569321534,0.9938271604938272,0.7751479289940828,0.9953632148377124
130,98.0,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0}",0.7966366035765198,0.9972993827160492,0.797886393659181,0.9973544973544972,0.7687861271676301,0.9969135802469136,0.7846607669616519,0.9969135802469136,0.7766423357664235,0.9969135802469136
131,97.0,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0.01}",0.7966366035765198,0.9972993827160492,0.797886393659181,0.9973544973544972,0.7687861271676301,0.9969135802469136,0.7846607669616519,0.9969135802469136,0.7766423357664235,0.9969135802469136
132,99.0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",0.79647429111798,0.8780864197530864,0.7952443857331571,0.8743386243386243,0.7527472527472527,0.8207282913165266,0.8082595870206489,0.904320987654321,0.7795163584637268,0.8604992657856093
133,100.0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lbfgs'}",0.79647429111798,0.9780092592592592,0.7952443857331571,0.9761904761904762,0.7527472527472527,0.9553571428571428,0.8082595870206489,0.9907407407407408,0.7795163584637268,0.9727272727272728
134,101.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.7964390058009061,0.8977623456790124,0.7992073976221928,0.8994708994708994,0.7791044776119403,0.8803680981595092,0.7699115044247787,0.8858024691358025,0.7744807121661721,0.8830769230769231
135,102.0,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0.1}",0.7964390058009061,0.9972993827160492,0.7992073976221928,0.9973544973544972,0.7791044776119403,0.9969135802469136,0.7699115044247787,0.9969135802469136,0.7744807121661721,0.9969135802469136
136,103.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7963578495716362,0.9537037037037036,0.797886393659181,0.9537037037037036,0.7703488372093024,0.939209726443769,0.7817109144542773,0.9537037037037036,0.7759882869692534,0.9464012251148544
137,104.0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7962661077472443,0.8645833333333334,0.7873183619550859,0.8518518518518519,0.7119047619047619,0.7610837438423645,0.8820058997050148,0.9537037037037036,0.787878787878788,0.8465753424657534
138,105.0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.7962414080252925,0.8699845679012346,0.8005284015852048,0.8703703703703703,0.7901234567901234,0.8363095238095238,0.7551622418879056,0.8672839506172839,0.7722473604826546,0.8515151515151514
139,106.0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",0.7961955371130965,0.8939043209876543,0.7952443857331571,0.8888888888888888,0.7541436464088398,0.8314917127071824,0.8053097345132744,0.9290123456790124,0.7788873038516404,0.8775510204081634
140,107.0,SVC,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.05}",0.7961602517960227,0.878858024691358,0.7992073976221928,0.8796296296296297,0.7807807807807807,0.8498498498498499,0.7669616519174042,0.8734567901234568,0.7738095238095238,0.8614916286149162
141,108.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7960790955667527,0.9972993827160492,0.797886393659181,0.9973544973544972,0.7719298245614035,0.9969135802469136,0.7787610619469026,0.9969135802469136,0.7753303964757708,0.9969135802469136
142,110.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7958003415618693,0.991898148148148,0.797886393659181,0.992063492063492,0.7735294117647059,0.9907407407407408,0.775811209439528,0.9907407407407408,0.7746686303387335,0.9907407407407408
143,109.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7958003415618693,0.9691358024691358,0.797886393659181,0.966931216931217,0.7735294117647059,0.9410029498525072,0.775811209439528,0.984567901234568,0.7746686303387335,0.9622926093514328
146,112.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7957191853325994,0.9656635802469136,0.7965653896961691,0.9642857142857144,0.7650429799426934,0.9432835820895522,0.7876106194690266,0.9753086419753086,0.7761627906976744,0.9590288315629742
147,111.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.7957191853325994,0.9247685185185184,0.7965653896961691,0.9232804232804231,0.7650429799426934,0.8911764705882353,0.7876106194690266,0.9351851851851852,0.7761627906976744,0.9126506024096386
148,113.0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.7956839000155256,0.8626543209876543,0.8005284015852048,0.8650793650793651,0.79375,0.8404907975460123,0.7492625368731564,0.845679012345679,0.7708649468892261,0.8430769230769231
149,114.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7955215875569858,0.9976851851851852,0.797886393659181,0.9973544973544972,0.7751479289940828,0.9938650306748468,0.7728613569321534,1.0,0.7740029542097489,0.9969230769230768
150,115.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7954404313277159,0.9679783950617284,0.7965653896961691,0.966931216931217,0.7665706051873199,0.948948948948949,0.7846607669616519,0.9753086419753086,0.7755102040816327,0.9619482496194826
151,116.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7953239897813722,0.9826388888888888,0.7992073976221928,0.9828042328042328,0.7859327217125383,0.9784615384615384,0.7581120943952803,0.9814814814814816,0.7717717717717717,0.9799691833590138
152,117.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7952428335521023,0.9965277777777778,0.797886393659181,0.996031746031746,0.7767857142857143,0.9908256880733946,0.7699115044247787,1.0,0.7733333333333333,0.9953917050691244
153,118.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7952428335521023,0.9799382716049384,0.797886393659181,0.98015873015873,0.7767857142857143,0.9753846153846154,0.7699115044247787,0.9783950617283952,0.7733333333333333,0.9768875192604006
155,119.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7951616773228324,0.96875,0.7965653896961691,0.9682539682539684,0.7681159420289855,0.9545454545454546,0.7817109144542773,0.9722222222222222,0.7748538011695906,0.963302752293578
156,120.0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.7950452357764887,0.8591820987654321,0.7992073976221928,0.8584656084656085,0.7876923076923077,0.8163265306122449,0.7551622418879056,0.8641975308641975,0.7710843373493975,0.8395802098950524
157,121.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7949640795472188,0.9760802469135802,0.797886393659181,0.9761904761904762,0.7784431137724551,0.9693251533742332,0.7669616519174042,0.9753086419753086,0.772659732540862,0.9723076923076924
158,122.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7946041693130654,0.984567901234568,0.7965653896961691,0.9854497354497356,0.7712609970674487,0.9875389408099688,0.775811209439528,0.9783950617283952,0.7735294117647058,0.9829457364341084
159,123.0,XGBClassifier,"{'max_depth': 5, 'eta': 0.2, 'gamma': 0.01}",0.7946041693130654,0.9972993827160492,0.7965653896961691,0.9973544973544972,0.7712609970674487,0.9969135802469136,0.775811209439528,0.9969135802469136,0.7735294117647058,0.9969135802469136
160,124.0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7945935837179433,0.8719135802469136,0.7873183619550859,0.8611111111111112,0.7181372549019608,0.7772151898734178,0.8643067846607669,0.9475308641975309,0.784471218206158,0.8539638386648122
161,125.0,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05}",0.7945230130837956,0.9976851851851852,0.7952443857331571,0.9973544973544972,0.7628571428571429,0.9938650306748468,0.7876106194690266,1.0,0.7750362844702468,0.9969230769230768
163,127.0,XGBClassifier,"{'max_depth': 3, 'eta': 0.1, 'gamma': 0.01}",0.794244259078912,0.9915123456790124,0.7952443857331571,0.9907407407407408,0.764367816091954,0.9817629179331308,0.7846607669616519,0.9969135802469136,0.7743813682678311,0.9892802450229708
164,126.0,XGBClassifier,"{'max_depth': 3, 'eta': 0.1, 'gamma': 0}",0.794244259078912,0.9915123456790124,0.7952443857331571,0.9907407407407408,0.764367816091954,0.9817629179331308,0.7846607669616519,0.9969135802469136,0.7743813682678311,0.9892802450229708
165,128.0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.7941631028496422,0.8665123456790124,0.7939233817701453,0.8637566137566137,0.7563025210084033,0.8130311614730878,0.7964601769911505,0.8858024691358025,0.7758620689655173,0.8478581979320532
166,129.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'sgd'}",0.7941278175325683,0.8599537037037037,0.797886393659181,0.8597883597883598,0.7835365853658537,0.8205882352941176,0.7581120943952803,0.8611111111111112,0.7706146926536732,0.8403614457831325
167,130.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.793767907298415,0.9780092592592592,0.7965653896961691,0.9775132275132276,0.7761194029850746,0.9665653495440728,0.7669616519174042,0.9814814814814816,0.771513353115727,0.9739663093415007
168,131.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7936867510691451,0.9633487654320988,0.7952443857331571,0.9616402116402116,0.7674418604651163,0.9376854599406528,0.7787610619469026,0.9753086419753086,0.7730600292825769,0.9561270801815432
169,132.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7936867510691451,0.96875,0.7952443857331571,0.966931216931217,0.7674418604651163,0.9436201780415432,0.7787610619469026,0.9814814814814816,0.7730600292825769,0.962178517397882
170,133.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7934079970642616,0.9710648148148148,0.7952443857331571,0.9695767195767196,0.7690058479532164,0.9492537313432836,0.775811209439528,0.9814814814814816,0.7723935389133626,0.9650986342943854
171,134.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7934079970642616,0.991898148148148,0.7952443857331571,0.992063492063492,0.7690058479532164,0.9907407407407408,0.775811209439528,0.9907407407407408,0.7723935389133626,0.9907407407407408
172,135.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7934079970642616,0.9614197530864198,0.7952443857331571,0.9603174603174603,0.7690058479532164,0.940119760479042,0.775811209439528,0.9691358024691358,0.7723935389133626,0.9544072948328268
173,136.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.7933727117471877,0.8645833333333334,0.7992073976221928,0.8716931216931217,0.7987220447284346,0.8770764119601329,0.7374631268436578,0.8148148148148148,0.7668711656441719,0.8447999999999999
174,138.0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.7932915555179179,0.8622685185185185,0.797886393659181,0.8624338624338624,0.7888198757763976,0.8254437869822485,0.7492625368731564,0.8611111111111112,0.7685325264750379,0.8429003021148035
175,137.0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.7932915555179179,0.8630401234567902,0.797886393659181,0.8637566137566137,0.7888198757763976,0.8298507462686567,0.7492625368731564,0.8580246913580247,0.7685325264750379,0.8437025796661608
176,139.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.793118657464256,0.8634259259259259,0.7859973579920739,0.8544973544973545,0.7174447174447175,0.7772020725388601,0.8613569321533924,0.925925925925926,0.7828418230563003,0.8450704225352113
177,140.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7927693328252248,0.9641203703703703,0.7939233817701453,0.9616402116402116,0.7636887608069164,0.9325513196480938,0.7817109144542773,0.9814814814814816,0.7725947521865889,0.9563909774436088
178,141.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.792652891278881,0.9976851851851852,0.7965653896961691,0.9973544973544972,0.7828746177370031,0.9938650306748468,0.7551622418879056,1.0,0.7687687687687689,0.9969230769230768
179,144.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.7922929810447277,0.8780864197530864,0.7952443857331571,0.8783068783068783,0.7754491017964071,0.8452380952380952,0.7640117994100295,0.8765432098765432,0.7696879643387816,0.8606060606060606
180,142.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.7922929810447277,0.992283950617284,0.7952443857331571,0.992063492063492,0.7754491017964071,0.9877300613496932,0.7640117994100295,0.9938271604938272,0.7696879643387816,0.9907692307692308
181,143.0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.7922929810447277,0.8865740740740741,0.7952443857331571,0.8888888888888888,0.7754491017964071,0.8703703703703703,0.7640117994100295,0.8703703703703703,0.7696879643387816,0.8703703703703703
182,145.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.7922929810447277,0.8622685185185185,0.7952443857331571,0.8624338624338624,0.7754491017964071,0.8254437869822485,0.7640117994100295,0.8611111111111112,0.7696879643387816,0.8429003021148035
