,model,roc_auc,accuracy,precision,recall,f1
224,SVC,0.7036322725811637,0.7168949771689498,0.6745562130177515,0.6229508196721312,0.6477272727272727
225,SVC,0.7137897782063645,0.726027397260274,0.6842105263157895,0.639344262295082,0.6610169491525425
226,SVC,0.7013821922211507,0.7214611872146118,0.7019867549668874,0.5792349726775956,0.6347305389221557
227,SVC,0.7036322725811637,0.7168949771689498,0.6745562130177515,0.6229508196721312,0.6477272727272727
228,SVC,0.7137897782063645,0.726027397260274,0.6842105263157895,0.639344262295082,0.6610169491525425
229,SVC,0.7013821922211507,0.7214611872146118,0.7019867549668874,0.5792349726775956,0.6347305389221557
230,SVC,0.7036322725811637,0.7168949771689498,0.6745562130177515,0.6229508196721312,0.6477272727272727
231,SVC,0.7137897782063645,0.726027397260274,0.6842105263157895,0.639344262295082,0.6610169491525425
232,SVC,0.7145612343297976,0.726027397260274,0.6820809248554913,0.644808743169399,0.6629213483146068
233,SVC,0.6895531983285118,0.7031963470319634,0.6568047337278107,0.6065573770491803,0.6306818181818182
234,SVC,0.7051751848280297,0.7168949771689498,0.6705202312138728,0.6338797814207651,0.651685393258427
235,SVC,0.7145612343297976,0.726027397260274,0.6820809248554913,0.644808743169399,0.6629213483146068
236,SVC,0.6895531983285118,0.7031963470319634,0.6568047337278107,0.6065573770491803,0.6306818181818182
237,SVC,0.7051751848280297,0.7168949771689498,0.6705202312138728,0.6338797814207651,0.651685393258427
238,SVC,0.7145612343297976,0.726027397260274,0.6820809248554913,0.644808743169399,0.6629213483146068
239,SVC,0.6895531983285118,0.7031963470319634,0.6568047337278107,0.6065573770491803,0.6306818181818182
240,SVC,0.7051751848280297,0.7168949771689498,0.6705202312138728,0.6338797814207651,0.651685393258427
241,SVC,0.6891353262616522,0.7009132420091324,0.6494252873563219,0.6174863387978142,0.6330532212885155
242,SVC,0.6786242365798779,0.6940639269406392,0.6484848484848484,0.5846994535519126,0.6149425287356322
243,SVC,0.7083252973320475,0.7214611872146118,0.6804733727810651,0.6284153005464481,0.6534090909090908
244,SVC,0.6891353262616522,0.7009132420091324,0.6494252873563219,0.6174863387978142,0.6330532212885155
245,SVC,0.6786242365798779,0.6940639269406392,0.6484848484848484,0.5846994535519126,0.6149425287356322
246,SVC,0.7083252973320475,0.7214611872146118,0.6804733727810651,0.6284153005464481,0.6534090909090908
247,SVC,0.6891353262616522,0.7009132420091324,0.6494252873563219,0.6174863387978142,0.6330532212885155
248,SVC,0.6786242365798779,0.6940639269406392,0.6484848484848484,0.5846994535519126,0.6149425287356322
249,SVC,0.7083252973320475,0.7214611872146118,0.6804733727810651,0.6284153005464481,0.6534090909090908
