,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1866,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",23.933585560092684,0.9735817374909715,4.892196394268395,0.9867024564127584,3.427896447133462,0.7716901718285153,-24.986375848666192,-0.06407445427615355
2945,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",23.375630168971313,1.3736052418453089,4.834835071537737,1.1720090621856594,3.1346155390234554,0.9228308642391524,-24.380564468500665,-0.5012794425192937
2024,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",22.668525584860582,0.9323041487085295,4.761147507152092,0.9655589825114411,2.766255804524545,0.7306095467826375,-23.61281132758996,-0.01896018593469373
2627,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",22.465230047194137,0.6943840172794876,4.739749998385372,0.8332970762456134,2.6822748556403737,0.6520068307170981,-23.392079075128557,0.24107420487475406
1865,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",22.309251338026954,0.9570585182648139,4.723267019556163,0.9782936769011716,2.990258150795353,0.7621465683355634,-23.222722028703938,-0.046015430771594534
3024,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",22.01953007085088,0.951600661048936,4.6924972105320295,0.9755002106862591,3.0716552259749714,0.7752737090803136,-22.908151287880926,-0.040050275289663206
2224,GradientBoostingRegressor,"{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",21.87763452900466,0.8686911255280079,4.6773533679854316,0.9320360108536622,1.4180561890883017,0.7036784657327498,-22.75408532595442,0.0505655563004801
2026,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",21.666247234766395,0.9319964661820531,4.654701626824902,0.9653996406577191,3.0156651893009734,0.7446210261207276,-22.524567284710002,-0.018623904856440943
2905,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",21.598363276596075,1.2166099062723956,4.647403928710745,1.103000410821499,2.65347737325245,0.8674412872727821,-22.450860900571286,-0.32969166556060925
2924,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",20.789651448228813,0.708893363263404,4.559567024206225,0.841958053149564,3.3031373109891247,0.6484933389029901,-21.57278563381078,0.22521624060199785
2025,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",20.411285908370356,0.9533277324204454,4.517885114560833,0.9763850328740427,3.054671422480786,0.7522538329678073,-21.161967576388577,-0.041937874919326434
2465,GradientBoostingRegressor,"{'max_depth': 3, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",20.324483915103265,3.547154915910788,4.50826839430654,1.8833892098848788,2.0031859383692523,0.9593344393478842,-21.0677205520224,-2.8768567507314704
2787,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",19.393619947536354,4.333179967095756,4.403818791405517,2.081629161761469,2.4684988797799994,1.0786255553501538,-20.057016123116906,-3.7359414533086754
